"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2021-03-11 - Penguins 5, Sabres 2","Pittsburgh Penguins","Limited ReportFull Report","51.466666666667","52.29","33.7","60.81","40.19","28.78","58.27","29.77","20.48","59.25","3.72","2.15","63.32","1.51","1.01","59.86","15.17","13.64","52.66","6.35","4.22","60.05","2.47","1.07","69.75","49.52","74.83","12.49","89.48","1.020"
" 2021-03-11 - Penguins 5, Sabres 2","Buffalo Sabres","Limited ReportFull Report","51.466666666667","33.7","52.29","39.19","28.78","40.19","41.73","20.48","29.77","40.75","2.15","3.72","36.68","1.01","1.51","40.14","13.64","15.17","47.34","4.22","6.35","39.95","1.07","2.47","30.25","25.17","50.48","10.52","87.51","0.980"
" 2021-03-11 - Devils 3, Islanders 5","New Jersey Devils","Limited ReportFull Report","48.066666666667","45.03","65.08","40.89","28.82","51.94","35.69","24.2","35.97","40.22","3.76","6.12","38.08","1.59","3.83","29.37","16.61","34.75","32.35","4.85","21.44","18.45","2.55","2.38","51.76","53.42","83.03","15.54","83.00","0.985"
" 2021-03-11 - Devils 3, Islanders 5","New York Islanders","Limited ReportFull Report","48.066666666667","65.08","45.03","59.11","51.94","28.82","64.31","35.97","24.2","59.78","6.12","3.76","61.92","3.83","1.59","70.63","34.75","16.61","67.65","21.44","4.85","81.55","2.38","2.55","48.24","16.97","46.58","17.00","84.46","1.015"
" 2021-03-11 - Capitals 5, Flyers 3","Washington Capitals","Limited ReportFull Report","46.016666666667","32.86","45.46","41.96","23.93","36.93","39.32","21.03","29.02","42.01","5.53","1.24","81.67","1.61","0.99","61.99","14.1","10.56","57.19","5.73","1.22","82.45","2.78","0","100.00","48.71","100.00","26.28","95.73","1.220"
" 2021-03-11 - Capitals 5, Flyers 3","Philadelphia Flyers","Limited ReportFull Report","46.016666666667","45.46","32.86","58.04","36.93","23.93","60.68","29.02","21.03","57.99","1.24","5.53","18.33","0.99","1.61","38.01","10.56","14.1","42.81","1.22","5.73","17.55","0","2.78","0.00","0.00","51.29","4.27","73.72","0.780"
" 2021-03-11 - Predators 1, Hurricanes 5","Nashville Predators","Limited ReportFull Report","53.066666666667","57.63","44.71","56.31","45.28","35.64","55.96","32.85","23.14","58.67","1.14","2.23","33.72","3.42","1.93","63.96","33.98","17.75","65.69","11.26","7.01","61.62","0","0","-","0.00","100.00","3.46","90.35","0.938"
" 2021-03-11 - Predators 1, Hurricanes 5","Carolina Hurricanes","Limited ReportFull Report","53.066666666667","44.71","57.63","43.69","35.64","45.28","44.04","23.14","32.85","41.33","2.23","1.14","66.28","1.93","3.42","36.04","17.75","33.98","34.31","7.01","11.26","38.38","0","0","-","0.00","100.00","9.65","96.54","1.062"
" 2021-03-11 - Panthers 5, Blue Jackets 4","Florida Panthers","Limited ReportFull Report","47.833333333333","49.44","49.42","50.01","36.02","35.22","50.56","27.21","27.78","49.49","3.8","3.66","50.97","2.52","1.48","63.07","25.36","24.53","50.84","7.8","2.35","76.88","2.58","0","100.00","40.45","100.00","13.98","86.83","1.008"
" 2021-03-11 - Panthers 5, Blue Jackets 4","Columbus Blue Jackets","Limited ReportFull Report","47.833333333333","49.42","49.44","49.99","35.22","36.02","49.44","27.78","27.21","50.51","3.66","3.8","49.03","1.48","2.52","36.93","24.53","25.36","49.16","2.35","7.8","23.12","0","2.58","0.00","0.00","59.55","13.17","86.02","0.992"
" 2021-03-11 - Lightning 4, Red Wings 6","Tampa Bay Lightning","Limited ReportFull Report","42.816666666667","73.39","32.31","69.43","56.3","24.69","69.51","39.97","23.24","63.23","2.82","6.73","29.55","3.48","1.75","66.50","31.9","14.22","69.17","15.6","5.55","73.75","2.85","1.32","68.34","28.68","76.53","7.07","71.03","0.781"
" 2021-03-11 - Lightning 4, Red Wings 6","Detroit Red Wings","Limited ReportFull Report","42.816666666667","32.31","73.39","30.57","24.69","56.3","30.49","23.24","39.97","36.77","6.73","2.82","70.45","1.75","3.48","33.50","14.22","31.9","30.83","5.55","15.6","26.25","1.32","2.85","31.66","23.47","71.32","28.97","92.93","1.219"
" 2021-03-11 - Jets 3, Maple Leafs 4","Winnipeg Jets","Limited ReportFull Report","54.683333333333","42.82","67.34","38.87","36.97","50.86","42.09","27.64","33.13","45.48","2.32","3.06","43.09","1.59","2.94","35.10","19.93","39.83","33.35","4.79","18.09","20.94","0","1.01","0.00","0.00","90.87","8.39","90.76","0.991"
" 2021-03-11 - Jets 3, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","54.683333333333","67.34","42.82","61.13","50.86","36.97","57.91","33.13","27.64","54.52","3.06","2.32","56.91","2.94","1.59","64.90","39.83","19.93","66.65","18.09","4.79","79.06","1.01","0","100.00","9.13","100.00","9.24","91.61","1.009"
" 2021-03-11 - Canadiens 1, Flames 2","Montreal Canadiens","Limited ReportFull Report","50.066666666667","31.66","56.06","36.09","23.56","44.48","34.63","17.6","28.41","38.26","1.22","2.32","34.43","1.43","2.34","37.97","20.61","28.72","41.78","7.25","8.25","46.78","1.24","1.13","52.38","20.77","84.20","6.91","91.85","0.988"
" 2021-03-11 - Canadiens 1, Flames 2","Calgary Flames","Limited ReportFull Report","50.066666666667","56.06","31.66","63.91","44.48","23.56","65.37","28.41","17.6","61.74","2.32","1.22","65.57","2.34","1.43","62.03","28.72","20.61","58.22","8.25","7.25","53.22","1.13","1.24","47.62","15.80","79.23","8.15","93.09","1.012"
" 2021-03-11 - Blackhawks 4, Stars 2","Chicago Blackhawks","Limited ReportFull Report","39.566666666667","40.05","52.5","43.27","27.63","33.44","45.24","15.5","29.63","34.34","3.19","2.78","53.44","1.82","1.88","49.18","16.99","29.21","36.78","5.04","7.74","39.47","1.61","2.75","36.83","48.43","56.96","20.60","90.61","1.112"
" 2021-03-11 - Blackhawks 4, Stars 2","Dallas Stars","Limited ReportFull Report","39.566666666667","52.5","40.05","56.73","33.44","27.63","54.76","29.63","15.5","65.66","2.78","3.19","46.56","1.88","1.82","50.82","29.21","16.99","63.22","7.74","5.04","60.53","2.75","1.61","63.17","43.04","51.57","9.39","79.40","0.888"
" 2021-03-12 - Golden Knights 5, Blues 4","Vegas Golden Knights","Limited ReportFull Report","49.283333333333","75.84","35.79","67.94","58.38","23.77","71.07","42.56","20.48","67.51","5.14","2.32","68.93","4.48","1.21","78.75","51.19","16.71","75.39","17.25","6.69","72.06","5.15","1.13","82.00","39.16","83.23","12.07","88.69","1.008"
" 2021-03-12 - Golden Knights 5, Blues 4","St Louis Blues","Limited ReportFull Report","49.283333333333","35.79","75.84","32.06","23.77","58.38","28.93","20.48","42.56","32.49","2.32","5.14","31.07","1.21","4.48","21.25","16.71","51.19","24.61","6.69","17.25","27.94","1.13","5.15","18.00","16.77","60.84","11.31","87.93","0.992"
" 2021-03-12 - Senators 2, Oilers 6","Ottawa Senators","Limited ReportFull Report","49.883333333333","61.06","64.92","48.47","43.07","55.41","43.73","27.89","38.13","42.24","1.22","5.79","17.37","2.37","3.43","40.86","26.58","33.7","44.10","14.56","21.52","40.36","1.22","2.34","34.22","16.81","85.15","4.36","84.82","0.892"
" 2021-03-12 - Senators 2, Oilers 6","Edmonton Oilers","Limited ReportFull Report","49.883333333333","64.92","61.06","51.53","55.41","43.07","56.27","38.13","27.89","57.76","5.79","1.22","82.63","3.43","2.37","59.14","33.7","26.58","55.90","21.52","14.56","59.64","2.34","1.22","65.78","14.85","83.19","15.18","95.64","1.108"
" 2021-03-12 - Coyotes 0, Wild 4","Arizona Coyotes","Limited ReportFull Report","43.433333333333","52.41","51.66","50.36","38.98","32.6","54.45","26.36","24.56","51.77","0","4.04","0.00","1.56","1.63","48.89","17.26","18.67","48.05","4.31","5.25","45.07","0","0","-","0.00","100.00","0.00","83.53","0.835"
" 2021-03-12 - Coyotes 0, Wild 4","Minnesota Wild","Limited ReportFull Report","43.433333333333","51.66","52.41","49.64","32.6","38.98","45.55","24.56","26.36","48.23","4.04","0","100.00","1.63","1.56","51.11","18.67","17.26","51.95","5.25","4.31","54.93","0","0","-","0.00","100.00","16.47","100.00","1.165"
" 2021-03-12 - Kings 0, Avalanche 2","Los Angeles Kings","Limited ReportFull Report","49.8","30.28","78.98","27.71","23.22","52.05","30.85","15.8","40.95","27.84","0","1.14","0.00","0.74","3.36","18.08","9.98","39.98","19.97","4.98","15.09","24.82","0","0","-","0.00","100.00","0.00","97.22","0.972"
" 2021-03-12 - Kings 0, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","49.8","78.98","30.28","72.29","52.05","23.22","69.15","40.95","15.8","72.16","1.14","0","100.00","3.36","0.74","81.92","39.98","9.98","80.03","15.09","4.98","75.18","0","0","-","0.00","100.00","2.78","100.00","1.028"
" 2021-03-12 - Sharks 6, Ducks 0","San Jose Sharks","Limited ReportFull Report","54.95","52.57","55.37","48.70","42.06","45.02","48.30","30.81","31.78","49.22","4.72","0","100.00","2.62","2.86","47.74","28.3","27.58","50.65","13.62","17.1","44.34","2.37","0","100.00","19.16","100.00","15.33","100.00","1.153"
" 2021-03-12 - Sharks 6, Ducks 0","Anaheim Ducks","Limited ReportFull Report","54.95","55.37","52.57","51.30","45.02","42.06","51.70","31.78","30.81","50.78","0","4.72","0.00","2.86","2.62","52.26","27.58","28.3","49.35","17.1","13.62","55.66","0","2.37","0.00","0.00","80.84","0.00","84.67","0.847"
" 2021-03-13 - Rangers 4, Bruins 0","New York Rangers","Limited ReportFull Report","40.75","63.37","29.92","67.93","44.09","17.83","71.20","34.2","12.94","72.55","6.28","0","100.00","2.47","0.61","80.20","29.59","10.28","74.21","9.9","0","100.00","1.58","0","100.00","15.96","-","18.36","100.00","1.184"
" 2021-03-13 - Rangers 4, Bruins 0","Boston Bruins","Limited ReportFull Report","40.75","29.92","63.37","32.07","17.83","44.09","28.80","12.94","34.2","27.45","0","6.28","0.00","0.61","2.47","19.80","10.28","29.59","25.79","0","9.9","0.00","0","1.58","0.00","-","84.04","0.00","81.64","0.816"
" 2021-03-13 - Penguins 3, Sabres 0","Pittsburgh Penguins","Limited ReportFull Report","52.166666666667","52.37","44.69","53.96","42.47","36.05","54.09","32.52","24.22","57.31","0","0","-","2.48","1.85","57.32","23.3","19.44","54.52","11.21","6.27","64.12","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2021-03-13 - Penguins 3, Sabres 0","Buffalo Sabres","Limited ReportFull Report","52.166666666667","44.69","52.37","46.04","36.05","42.47","45.91","24.22","32.52","42.69","0","0","-","1.85","2.48","42.68","19.44","23.3","45.48","6.27","11.21","35.88","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2021-03-13 - Islanders 3, Devils 2","New York Islanders","Limited ReportFull Report","44.216666666667","40.68","57.83","41.30","31.21","42.94","42.09","26.97","25.48","51.42","4.18","2.56","62.00","2.08","2.47","45.71","23.54","26.39","47.15","6.97","11.68","37.37","4.18","1.28","76.58","101.39","85.92","15.50","89.95","1.054"
" 2021-03-13 - Islanders 3, Devils 2","New Jersey Devils","Limited ReportFull Report","44.216666666667","57.83","40.68","58.70","42.94","31.21","57.91","25.48","26.97","48.58","2.56","4.18","38.00","2.47","2.08","54.29","26.39","23.54","52.85","11.68","6.97","62.63","1.28","4.18","23.42","14.08","-1.39","10.05","84.50","0.946"
" 2021-03-13 - Capitals 5, Flyers 4","Washington Capitals","Limited ReportFull Report","48.933333333333","48","50.76","48.60","36.68","37.87","49.20","24.18","27.18","47.08","5.22","2.33","69.12","1.83","1.93","48.60","19.09","20.44","48.29","5.37","8.58","38.48","3.94","1.14","77.56","73.77","84.86","21.59","91.42","1.130"
" 2021-03-13 - Capitals 5, Flyers 4","Philadelphia Flyers","Limited ReportFull Report","48.933333333333","50.76","48","51.40","37.87","36.68","50.80","27.18","24.18","52.92","2.33","5.22","30.88","1.93","1.83","51.40","20.44","19.09","51.71","8.58","5.37","61.52","1.14","3.94","22.44","15.14","26.23","8.58","78.41","0.870"
" 2021-03-13 - Predators 3, Lightning 6","Nashville Predators","Limited ReportFull Report","53.916666666667","46.35","44.07","51.26","42.1","31.54","57.17","28.32","26.91","51.28","2.24","4.35","33.96","2.03","1.37","59.73","25.78","19.41","57.05","9.91","7.82","55.90","0","2.15","0.00","0.00","68.39","7.89","83.84","0.917"
" 2021-03-13 - Predators 3, Lightning 6","Tampa Bay Lightning","Limited ReportFull Report","53.916666666667","44.07","46.35","48.74","31.54","42.1","42.83","26.91","28.32","48.72","4.35","2.24","66.04","1.37","2.03","40.27","19.41","25.78","42.95","7.82","9.91","44.10","2.15","0","100.00","31.61","100.00","16.16","92.11","1.083"
" 2021-03-13 - Blackhawks 2, Panthers 4","Chicago Blackhawks","Limited ReportFull Report","45.783333333333","43.89","61.55","41.63","38.86","49.32","44.07","31.2","40.06","43.78","2.7","5.03","34.91","2.99","3.44","46.49","25.56","32.38","44.11","10.97","17.66","38.31","0","5","0.00","0.00","72.02","8.65","87.43","0.961"
" 2021-03-13 - Blackhawks 2, Panthers 4","Florida Panthers","Limited ReportFull Report","45.783333333333","61.55","43.89","58.37","49.32","38.86","55.93","40.06","31.2","56.22","5.03","2.7","65.09","3.44","2.99","53.51","32.38","25.56","55.89","17.66","10.97","61.69","5","0","100.00","27.98","100.00","12.57","91.35","1.039"
" 2021-03-13 - Stars 3, Blue Jackets 4","Dallas Stars","Limited ReportFull Report","55.2","71.28","47.49","60.01","47.95","34.57","58.10","32.14","22.04","59.32","3.35","3.06","52.28","2.62","1.85","58.63","31.57","17.45","64.40","11.38","6.16","64.85","1.1","1.02","51.76","24.70","75.52","10.41","86.14","0.966"
" 2021-03-13 - Stars 3, Blue Jackets 4","Columbus Blue Jackets","Limited ReportFull Report","55.2","47.49","71.28","39.99","34.57","47.95","41.90","22.04","32.14","40.68","3.06","3.35","47.72","1.85","2.62","41.37","17.45","31.57","35.60","6.16","11.38","35.15","1.02","1.1","48.24","24.48","75.30","13.86","89.59","1.034"
" 2021-03-13 - Golden Knights 5, Blues 1","Vegas Golden Knights","Limited ReportFull Report","46.45","73.73","33.77","68.59","51.46","28.62","64.26","32.72","25.38","56.32","5.5","1.23","81.74","2.4","1.74","57.91","24.22","15.94","60.31","8.68","7.95","52.19","1.38","1.2","53.54","31.88","82.47","16.81","95.16","1.120"
" 2021-03-13 - Golden Knights 5, Blues 1","St Louis Blues","Limited ReportFull Report","46.45","33.77","73.73","31.41","28.62","51.46","35.74","25.38","32.72","43.68","1.23","5.5","18.26","1.74","2.4","42.09","15.94","24.22","39.69","7.95","8.68","47.81","1.2","1.38","46.46","17.53","68.12","4.84","83.19","0.880"
" 2021-03-13 - Jets 5, Maple Leafs 2","Winnipeg Jets","Limited ReportFull Report","48.7","56.08","38.85","59.07","43.64","26.97","61.80","30.73","18.71","62.16","3.85","1.16","76.80","2.89","1.71","62.86","35.25","24.22","59.27","18.69","3.33","84.89","3.85","0","100.00","26.55","100.00","12.52","93.79","1.063"
" 2021-03-13 - Jets 5, Maple Leafs 2","Toronto Maple Leafs","Limited ReportFull Report","48.7","38.85","56.08","40.93","26.97","43.64","38.20","18.71","30.73","37.84","1.16","3.85","23.20","1.71","2.89","37.14","24.22","35.25","40.73","3.33","18.69","15.11","0","3.85","0.00","0.00","73.45","6.21","87.48","0.937"
" 2021-03-13 - Canadiens 1, Flames 3","Montreal Canadiens","Limited ReportFull Report","49.516666666667","37.96","63.12","37.56","36.51","47.69","43.36","20.5","34.67","37.16","0","2.34","0.00","1.38","2.61","34.52","15.26","29.99","33.72","4.79","11.06","30.23","0","0","-","0.00","100.00","0.00","93.26","0.933"
" 2021-03-13 - Canadiens 1, Flames 3","Calgary Flames","Limited ReportFull Report","49.516666666667","63.12","37.96","62.44","47.69","36.51","56.64","34.67","20.5","62.84","2.34","0","100.00","2.61","1.38","65.48","29.99","15.26","66.28","11.06","4.79","69.77","0","0","-","0.00","100.00","6.74","100.00","1.067"
" 2021-03-13 - Oilers 1, Canucks 2","Edmonton Oilers","Limited ReportFull Report","50.1","60.67","51.47","54.10","40.06","35.02","53.36","30.4","23.51","56.40","0","1.13","0.00","2.67","1.41","65.50","28.62","18.3","61.01","11.33","5.67","66.64","0","0","-","0.00","100.00","0.00","95.19","0.952"
" 2021-03-13 - Oilers 1, Canucks 2","Vancouver Canucks","Limited ReportFull Report","50.1","51.47","60.67","45.90","35.02","40.06","46.64","23.51","30.4","43.60","1.13","0","100.00","1.41","2.67","34.50","18.3","28.62","38.99","5.67","11.33","33.36","0","0","-","0.00","100.00","4.81","100.00","1.048"
" 2021-03-13 - Sharks 3, Ducks 1","San Jose Sharks","Limited ReportFull Report","43.583333333333","65.82","43.74","60.08","49.85","30.91","61.72","37.6","19.9","65.39","4.39","1.27","77.54","3.44","1.87","64.81","34.81","27.05","56.27","15.33","9.76","61.10","2.95","0","100.00","19.30","100.00","11.68","93.61","1.053"
" 2021-03-13 - Sharks 3, Ducks 1","Anaheim Ducks","Limited ReportFull Report","43.583333333333","43.74","65.82","39.92","30.91","49.85","38.28","19.9","37.6","34.61","1.27","4.39","22.46","1.87","3.44","35.19","27.05","34.81","43.73","9.76","15.33","38.90","0","2.95","0.00","0.00","80.70","6.39","88.32","0.947"
" 2021-03-14 - Hurricanes 2, Red Wings 1","Carolina Hurricanes","Limited ReportFull Report","49.816666666667","52.04","34.15","60.38","41.32","25.8","61.56","36.01","19.13","65.30","1.3","0","100.00","2.4","1.16","67.46","29.01","16.6","63.60","13.29","5.49","70.77","1.3","0","100.00","9.85","100.00","3.60","100.00","1.036"
" 2021-03-14 - Hurricanes 2, Red Wings 1","Detroit Red Wings","Limited ReportFull Report","49.816666666667","34.15","52.04","39.62","25.8","41.32","38.44","19.13","36.01","34.70","0","1.3","0.00","1.16","2.4","32.54","16.6","29.01","36.40","5.49","13.29","29.23","0","1.3","0.00","0.00","90.15","0.00","96.40","0.964"
" 2021-03-14 - Maple Leafs 3, Senators 4","Toronto Maple Leafs","Limited ReportFull Report","47.416666666667","60.74","59.29","50.60","44.68","48.93","47.73","29.41","30.84","48.81","1.28","3.69","25.80","2.74","2.93","48.33","33.96","29.58","53.44","12.55","18.88","39.93","1.31","3.66","26.34","17.56","71.55","4.36","88.03","0.924"
" 2021-03-14 - Maple Leafs 3, Senators 4","Ottawa Senators","Limited ReportFull Report","47.416666666667","59.29","60.74","49.40","48.93","44.68","52.27","30.84","29.41","51.19","3.69","1.28","74.20","2.93","2.74","51.67","29.58","33.96","46.56","18.88","12.55","60.07","3.66","1.31","73.66","28.45","82.44","11.97","95.64","1.076"
" 2021-03-14 - Coyotes 1, Wild 4","Arizona Coyotes","Limited ReportFull Report","45.65","57.07","69.76","45.00","39.71","53.36","42.67","25.34","37.26","40.48","1.39","2.45","36.13","1.51","3.53","29.97","18.97","35.01","35.14","4.2","14.74","22.18","0","2.44","0.00","0.00","80.43","5.48","93.41","0.989"
